id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-18504","Tan Lee #8504","+60120008505","Shah Alam Vista",3648,1576,49.7,"Tier 3: Joint Loan Needed",65651
"LEAD-18507","Farhan Zulkifli #8507","+60150008508","Bangsar South Suites",3759,1633,49.9,"Tier 3: Joint Loan Needed",65840
"LEAD-18510","Jason Rosli #8510","+60180008511","Shah Alam Vista",3870,1690,50.2,"Tier 3: Joint Loan Needed",66028
"LEAD-18513","Amir Kumar #8513","+60130008514","Bangsar South Suites",3981,1747,50.4,"Tier 3: Joint Loan Needed",66216
"LEAD-18516","Devi Faizal #8516","+60160008517","Shah Alam Vista",4092,1804,50.7,"Tier 3: Joint Loan Needed",66405
"LEAD-18519","Grace Hassan #8519","+60190008520","Bangsar South Suites",4203,1861,50.9,"Tier 3: Joint Loan Needed",66593
"LEAD-18522","Nurul Subramaniam #8522","+60140008523","Shah Alam Vista",4314,1918,51.1,"Tier 3: Joint Loan Needed",66782
"LEAD-18525","Santhi Goh #8525","+60170008526","Bangsar South Suites",4425,1975,51.3,"Tier 3: Joint Loan Needed",66970
"LEAD-18528","Sarah Hariz #8528","+60120008529","Shah Alam Vista",4536,2032,51.5,"Tier 2: Qualified Bank Loan",67158
"LEAD-18531","Siti Wei Lun #8531","+60150008532","Bangsar South Suites",4647,2089,51.7,"Tier 2: Qualified Bank Loan",67347
"LEAD-18534","Syed Ibrahim #8534","+60180008535","Shah Alam Vista",4758,2146,51.8,"Tier 2: Qualified Bank Loan",67535
"LEAD-18537","Azman Chen #8537","+60130008538","Bangsar South Suites",4869,2203,52,"Tier 2: Qualified Bank Loan",67724
"LEAD-18540","Muhammad Nordin #8540","+60160008541","Shah Alam Vista",4980,2260,52.2,"Tier 2: Qualified Bank Loan",67912
"LEAD-18543","Wong Osman #8543","+60190008544","Bangsar South Suites",5091,2317,52.3,"Tier 2: Qualified Bank Loan",68100
"LEAD-18546","Mohd Aini #8546","+60140008547","Shah Alam Vista",5202,2374,52.5,"Tier 2: Qualified Bank Loan",68289
"LEAD-18549","Kevin Razif #8549","+60170008550","Bangsar South Suites",5313,2431,52.6,"Tier 2: Qualified Bank Loan",68477
"LEAD-18552","Razif Lee #8552","+60120008553","Shah Alam Vista",5424,2488,52.7,"Tier 2: Qualified Bank Loan",68666
"LEAD-18555","Chong Zulkifli #8555","+60150008556","Bangsar South Suites",5535,2545,52.9,"Tier 2: Qualified Bank Loan",68854
"LEAD-18558","Hafiz Rosli #8558","+60180008559","Shah Alam Vista",5646,2602,53,"Tier 2: Qualified Bank Loan",69042
"LEAD-18561","Ahmad Kumar #8561","+60130008562","Bangsar South Suites",5757,2659,53.1,"Tier 2: Qualified Bank Loan",69231
"LEAD-18564","Tan Faizal #8564","+60160008565","Shah Alam Vista",5868,2716,53.2,"Tier 2: Qualified Bank Loan",69419
"LEAD-18567","Farhan Hassan #8567","+60190008568","Bangsar South Suites",5979,2773,53.3,"Tier 2: Qualified Bank Loan",69608
"LEAD-18570","Jason Subramaniam #8570","+60140008571","Shah Alam Vista",6090,2830,53.4,"Tier 2: Qualified Bank Loan",69796
"LEAD-18573","Amir Goh #8573","+60170008574","Bangsar South Suites",6201,2887,53.5,"Tier 2: Qualified Bank Loan",69984
"LEAD-18576","Devi Hariz #8576","+60120008577","Shah Alam Vista",6312,2944,53.6,"Tier 2: Qualified Bank Loan",70173
"LEAD-18579","Grace Wei Lun #8579","+60150008580","Bangsar South Suites",6423,3001,53.7,"Tier 2: Qualified Bank Loan",70361
"LEAD-18582","Nurul Ibrahim #8582","+60180008583","Shah Alam Vista",6534,3058,53.8,"Tier 2: Qualified Bank Loan",70550
"LEAD-18585","Santhi Chen #8585","+60130008586","Bangsar South Suites",6645,3115,53.9,"Tier 2: Qualified Bank Loan",70738
"LEAD-18588","Sarah Nordin #8588","+60160008589","Shah Alam Vista",6756,3172,54,"Tier 2: Qualified Bank Loan",70926
"LEAD-18591","Siti Osman #8591","+60190008592","Bangsar South Suites",6867,3229,54,"Tier 2: Qualified Bank Loan",71115
"LEAD-18594","Syed Aini #8594","+60140008595","Shah Alam Vista",6978,3286,54.1,"Tier 2: Qualified Bank Loan",71303
"LEAD-18597","Azman Razif #8597","+60170008598","Bangsar South Suites",7089,3343,54.2,"Tier 2: Qualified Bank Loan",71492
"LEAD-18600","Muhammad Lee #8600","+60120008601","Shah Alam Vista",7200,3400,54.3,"Tier 2: Qualified Bank Loan",71680
"LEAD-18603","Wong Zulkifli #8603","+60150008604","Bangsar South Suites",7311,3457,54.4,"Tier 2: Qualified Bank Loan",71868
"LEAD-18606","Mohd Rosli #8606","+60180008607","Shah Alam Vista",7422,3514,54.4,"Tier 2: Qualified Bank Loan",72057
"LEAD-18609","Kevin Kumar #8609","+60130008610","Bangsar South Suites",7533,3571,54.5,"Tier 2: Qualified Bank Loan",72245
"LEAD-18612","Razif Faizal #8612","+60160008613","Shah Alam Vista",7644,3628,54.6,"Tier 2: Qualified Bank Loan",72434
"LEAD-18615","Chong Hassan #8615","+60190008616","Bangsar South Suites",7755,3685,54.6,"Tier 2: Qualified Bank Loan",72622
"LEAD-18618","Hafiz Subramaniam #8618","+60140008619","Shah Alam Vista",7866,3742,54.7,"Tier 2: Qualified Bank Loan",72810
"LEAD-18621","Ahmad Goh #8621","+60170008622","Bangsar South Suites",7977,3799,54.7,"Tier 2: Qualified Bank Loan",72999
"LEAD-18624","Tan Hariz #8624","+60120008625","Shah Alam Vista",8088,3856,54.8,"Tier 2: Qualified Bank Loan",73187
"LEAD-18627","Farhan Wei Lun #8627","+60150008628","Bangsar South Suites",8199,3913,54.9,"Tier 2: Qualified Bank Loan",73376
"LEAD-18630","Jason Ibrahim #8630","+60180008631","Shah Alam Vista",8310,3970,54.9,"Tier 2: Qualified Bank Loan",73564
"LEAD-18633","Amir Chen #8633","+60130008634","Bangsar South Suites",8421,4027,55,"Tier 2: Qualified Bank Loan",73752
"LEAD-18636","Devi Nordin #8636","+60160008637","Shah Alam Vista",8532,4084,55,"Tier 2: Qualified Bank Loan",73941
"LEAD-18639","Grace Osman #8639","+60190008640","Bangsar South Suites",8643,4141,55.1,"Tier 2: Qualified Bank Loan",74129
"LEAD-18642","Nurul Aini #8642","+60140008643","Shah Alam Vista",8754,4198,55.1,"Tier 2: Qualified Bank Loan",74318
"LEAD-18645","Santhi Razif #8645","+60170008646","Bangsar South Suites",8865,4255,55.2,"Tier 2: Qualified Bank Loan",74506
"LEAD-18648","Sarah Lee #8648","+60120008649","Shah Alam Vista",8976,4312,55.2,"Tier 2: Qualified Bank Loan",74694
"LEAD-18651","Siti Zulkifli #8651","+60150008652","Bangsar South Suites",9087,4369,55.3,"Tier 2: Qualified Bank Loan",74883
"LEAD-18654","Syed Rosli #8654","+60180008655","Shah Alam Vista",9198,4426,55.3,"Tier 2: Qualified Bank Loan",75071
"LEAD-18657","Azman Kumar #8657","+60130008658","Bangsar South Suites",9309,4483,55.4,"Tier 2: Qualified Bank Loan",75260
"LEAD-18660","Muhammad Faizal #8660","+60160008661","Shah Alam Vista",9420,1040,12.7,"Tier 1: Pre-Approved LPPSA/Bank",775448
"LEAD-18663","Wong Hassan #8663","+60190008664","Bangsar South Suites",9531,1097,13.2,"Tier 1: Pre-Approved LPPSA/Bank",775636
"LEAD-18666","Mohd Subramaniam #8666","+60140008667","Shah Alam Vista",9642,1154,13.8,"Tier 1: Pre-Approved LPPSA/Bank",775825
"LEAD-18669","Kevin Goh #8669","+60170008670","Bangsar South Suites",9753,1211,14.3,"Tier 1: Pre-Approved LPPSA/Bank",776013
"LEAD-18672","Razif Hariz #8672","+60120008673","Shah Alam Vista",9864,1268,14.8,"Tier 1: Pre-Approved LPPSA/Bank",776202
"LEAD-18675","Chong Wei Lun #8675","+60150008676","Bangsar South Suites",9975,1325,15.3,"Tier 1: Pre-Approved LPPSA/Bank",776390
"LEAD-18678","Hafiz Ibrahim #8678","+60180008679","Shah Alam Vista",10086,1382,15.7,"Tier 1: Pre-Approved LPPSA/Bank",776578
"LEAD-18681","Ahmad Chen #8681","+60130008682","Bangsar South Suites",10197,1439,16.2,"Tier 1: Pre-Approved LPPSA/Bank",776767
"LEAD-18684","Tan Nordin #8684","+60160008685","Shah Alam Vista",10308,1496,16.7,"Tier 1: Pre-Approved LPPSA/Bank",776955
"LEAD-18687","Farhan Osman #8687","+60190008688","Bangsar South Suites",10419,1553,17.1,"Tier 1: Pre-Approved LPPSA/Bank",777144
"LEAD-18690","Jason Aini #8690","+60140008691","Shah Alam Vista",10530,1610,17.6,"Tier 1: Pre-Approved LPPSA/Bank",777332
"LEAD-18693","Amir Razif #8693","+60170008694","Bangsar South Suites",10641,1667,18,"Tier 1: Pre-Approved LPPSA/Bank",777520
"LEAD-18696","Devi Lee #8696","+60120008697","Shah Alam Vista",10752,1724,18.4,"Tier 1: Pre-Approved LPPSA/Bank",777709
"LEAD-18699","Grace Zulkifli #8699","+60150008700","Bangsar South Suites",10863,1781,18.8,"Tier 1: Pre-Approved LPPSA/Bank",777897
"LEAD-18702","Nurul Rosli #8702","+60180008703","Shah Alam Vista",10974,1838,19.3,"Tier 1: Pre-Approved LPPSA/Bank",778086
"LEAD-18705","Santhi Kumar #8705","+60130008706","Bangsar South Suites",11085,1895,19.6,"Tier 1: Pre-Approved LPPSA/Bank",778274
"LEAD-18708","Sarah Faizal #8708","+60160008709","Shah Alam Vista",11196,1952,20,"Tier 1: Pre-Approved LPPSA/Bank",778462
"LEAD-18711","Siti Hassan #8711","+60190008712","Bangsar South Suites",11307,2009,20.4,"Tier 1: Pre-Approved LPPSA/Bank",778651
"LEAD-18714","Syed Subramaniam #8714","+60140008715","Shah Alam Vista",11418,2066,20.8,"Tier 1: Pre-Approved LPPSA/Bank",778839
"LEAD-18717","Azman Goh #8717","+60170008718","Bangsar South Suites",11529,2123,21.2,"Tier 1: Pre-Approved LPPSA/Bank",779028
"LEAD-18720","Muhammad Hariz #8720","+60120008721","Shah Alam Vista",11640,2180,21.5,"Tier 1: Pre-Approved LPPSA/Bank",779216
"LEAD-18723","Wong Wei Lun #8723","+60150008724","Bangsar South Suites",11751,2237,21.9,"Tier 1: Pre-Approved LPPSA/Bank",779404
"LEAD-18726","Mohd Ibrahim #8726","+60180008727","Shah Alam Vista",11862,2294,22.2,"Tier 1: Pre-Approved LPPSA/Bank",779593
"LEAD-18729","Kevin Chen #8729","+60130008730","Bangsar South Suites",11973,2351,22.6,"Tier 1: Pre-Approved LPPSA/Bank",779781
"LEAD-18732","Razif Nordin #8732","+60160008733","Shah Alam Vista",3584,2408,77.2,"Tier 4: High Risk DSR",0
"LEAD-18735","Chong Osman #8735","+60190008736","Bangsar South Suites",3695,2465,76.7,"Tier 4: High Risk DSR",0
"LEAD-18738","Hafiz Aini #8738","+60140008739","Shah Alam Vista",3806,2522,76.2,"Tier 4: High Risk DSR",0
"LEAD-18741","Ahmad Razif #8741","+60170008742","Bangsar South Suites",3917,2579,75.7,"Tier 4: High Risk DSR",0
"LEAD-18744","Tan Lee #8744","+60120008745","Shah Alam Vista",4028,2636,75.2,"Tier 4: High Risk DSR",0
"LEAD-18747","Farhan Zulkifli #8747","+60150008748","Bangsar South Suites",4139,2693,74.8,"Tier 3: Joint Loan Needed",0
"LEAD-18750","Jason Rosli #8750","+60180008751","Shah Alam Vista",4250,2750,74.4,"Tier 3: Joint Loan Needed",0
"LEAD-18753","Amir Kumar #8753","+60130008754","Bangsar South Suites",4361,2807,74,"Tier 3: Joint Loan Needed",0
"LEAD-18756","Devi Faizal #8756","+60160008757","Shah Alam Vista",4472,2864,73.6,"Tier 3: Joint Loan Needed",0
"LEAD-18759","Grace Hassan #8759","+60190008760","Bangsar South Suites",4583,2921,73.3,"Tier 3: Joint Loan Needed",0
"LEAD-18762","Nurul Subramaniam #8762","+60140008763","Shah Alam Vista",4694,2978,72.9,"Tier 3: Joint Loan Needed",0
"LEAD-18765","Santhi Goh #8765","+60170008766","Bangsar South Suites",4805,3035,72.6,"Tier 3: Joint Loan Needed",0
"LEAD-18768","Sarah Hariz #8768","+60120008769","Shah Alam Vista",4916,3092,72.3,"Tier 3: Joint Loan Needed",0
"LEAD-18771","Siti Wei Lun #8771","+60150008772","Bangsar South Suites",5027,3149,72,"Tier 3: Joint Loan Needed",0
"LEAD-18774","Syed Ibrahim #8774","+60180008775","Shah Alam Vista",5138,3206,71.7,"Tier 3: Joint Loan Needed",0
"LEAD-18777","Azman Chen #8777","+60130008778","Bangsar South Suites",5249,3263,71.5,"Tier 3: Joint Loan Needed",0
"LEAD-18780","Muhammad Nordin #8780","+60160008781","Shah Alam Vista",5360,3320,71.2,"Tier 3: Joint Loan Needed",0
"LEAD-18783","Wong Osman #8783","+60190008784","Bangsar South Suites",5471,3377,70.9,"Tier 3: Joint Loan Needed",0
"LEAD-18786","Mohd Aini #8786","+60140008787","Shah Alam Vista",5582,3434,70.7,"Tier 3: Joint Loan Needed",0
"LEAD-18789","Kevin Razif #8789","+60170008790","Bangsar South Suites",5693,3491,70.5,"Tier 3: Joint Loan Needed",0
"LEAD-18792","Razif Lee #8792","+60120008793","Shah Alam Vista",5804,3548,70.3,"Tier 3: Joint Loan Needed",0
"LEAD-18795","Chong Zulkifli #8795","+60150008796","Bangsar South Suites",5915,3605,70.1,"Tier 3: Joint Loan Needed",0
"LEAD-18798","Hafiz Rosli #8798","+60180008799","Shah Alam Vista",6026,3662,69.9,"Tier 3: Joint Loan Needed",0
"LEAD-18801","Ahmad Kumar #8801","+60130008802","Bangsar South Suites",6137,3719,69.7,"Tier 3: Joint Loan Needed",0
"LEAD-18804","Tan Faizal #8804","+60160008805","Shah Alam Vista",6248,3776,69.5,"Tier 3: Joint Loan Needed",0
"LEAD-18807","Farhan Hassan #8807","+60190008808","Bangsar South Suites",6359,3833,69.3,"Tier 3: Joint Loan Needed",0
"LEAD-18810","Jason Subramaniam #8810","+60140008811","Shah Alam Vista",6470,3890,69.1,"Tier 3: Joint Loan Needed",0
"LEAD-18813","Amir Goh #8813","+60170008814","Bangsar South Suites",6581,3947,68.9,"Tier 3: Joint Loan Needed",0
"LEAD-18816","Devi Hariz #8816","+60120008817","Shah Alam Vista",6692,4004,68.8,"Tier 3: Joint Loan Needed",0
"LEAD-18819","Grace Wei Lun #8819","+60150008820","Bangsar South Suites",6803,4061,68.6,"Tier 3: Joint Loan Needed",0
"LEAD-18822","Nurul Ibrahim #8822","+60180008823","Shah Alam Vista",6914,4118,68.5,"Tier 3: Joint Loan Needed",0
"LEAD-18825","Santhi Chen #8825","+60130008826","Bangsar South Suites",7025,4175,68.3,"Tier 3: Joint Loan Needed",0
"LEAD-18828","Sarah Nordin #8828","+60160008829","Shah Alam Vista",7136,4232,68.2,"Tier 3: Joint Loan Needed",0
"LEAD-18831","Siti Osman #8831","+60190008832","Bangsar South Suites",7247,4289,68,"Tier 3: Joint Loan Needed",0
"LEAD-18834","Syed Aini #8834","+60140008835","Shah Alam Vista",7358,4346,67.9,"Tier 3: Joint Loan Needed",0
"LEAD-18837","Azman Razif #8837","+60170008838","Bangsar South Suites",7469,4403,67.8,"Tier 3: Joint Loan Needed",0
"LEAD-18840","Muhammad Lee #8840","+60120008841","Shah Alam Vista",7580,4460,67.6,"Tier 3: Joint Loan Needed",0
"LEAD-18843","Wong Zulkifli #8843","+60150008844","Bangsar South Suites",7691,1017,15.2,"Tier 1: Pre-Approved LPPSA/Bank",599540
"LEAD-18846","Mohd Rosli #8846","+60180008847","Shah Alam Vista",7802,1074,15.8,"Tier 1: Pre-Approved LPPSA/Bank",599729
"LEAD-18849","Kevin Kumar #8849","+60130008850","Bangsar South Suites",7913,1131,16.4,"Tier 1: Pre-Approved LPPSA/Bank",599917
"LEAD-18852","Razif Faizal #8852","+60160008853","Shah Alam Vista",8024,1188,17,"Tier 1: Pre-Approved LPPSA/Bank",600106
"LEAD-18855","Chong Hassan #8855","+60190008856","Bangsar South Suites",8135,1245,17.6,"Tier 1: Pre-Approved LPPSA/Bank",600294
"LEAD-18858","Hafiz Subramaniam #8858","+60140008859","Shah Alam Vista",8246,1302,18.1,"Tier 1: Pre-Approved LPPSA/Bank",600482
"LEAD-18861","Ahmad Goh #8861","+60170008862","Bangsar South Suites",8357,1359,18.7,"Tier 1: Pre-Approved LPPSA/Bank",600671
"LEAD-18864","Tan Hariz #8864","+60120008865","Shah Alam Vista",8468,1416,19.2,"Tier 1: Pre-Approved LPPSA/Bank",600859
"LEAD-18867","Farhan Wei Lun #8867","+60150008868","Bangsar South Suites",8579,1473,19.7,"Tier 1: Pre-Approved LPPSA/Bank",601048
"LEAD-18870","Jason Ibrahim #8870","+60180008871","Shah Alam Vista",8690,1530,20.2,"Tier 1: Pre-Approved LPPSA/Bank",601236
"LEAD-18873","Amir Chen #8873","+60130008874","Bangsar South Suites",8801,1587,20.7,"Tier 1: Pre-Approved LPPSA/Bank",601424
"LEAD-18876","Devi Nordin #8876","+60160008877","Shah Alam Vista",8912,1644,21.2,"Tier 1: Pre-Approved LPPSA/Bank",601613
"LEAD-18879","Grace Osman #8879","+60190008880","Bangsar South Suites",9023,1701,21.7,"Tier 1: Pre-Approved LPPSA/Bank",601801
"LEAD-18882","Nurul Aini #8882","+60140008883","Shah Alam Vista",9134,1758,22.1,"Tier 1: Pre-Approved LPPSA/Bank",601990
"LEAD-18885","Santhi Razif #8885","+60170008886","Bangsar South Suites",9245,1815,22.6,"Tier 1: Pre-Approved LPPSA/Bank",602178
"LEAD-18888","Sarah Lee #8888","+60120008889","Shah Alam Vista",9356,1872,23,"Tier 1: Pre-Approved LPPSA/Bank",602366
"LEAD-18891","Siti Zulkifli #8891","+60150008892","Bangsar South Suites",9467,1929,23.4,"Tier 1: Pre-Approved LPPSA/Bank",602555
"LEAD-18894","Syed Rosli #8894","+60180008895","Shah Alam Vista",9578,1986,23.8,"Tier 1: Pre-Approved LPPSA/Bank",602743
"LEAD-18897","Azman Kumar #8897","+60130008898","Bangsar South Suites",9689,2043,24.2,"Tier 1: Pre-Approved LPPSA/Bank",602932
"LEAD-18900","Muhammad Faizal #8900","+60160008901","Shah Alam Vista",9800,2100,24.6,"Tier 1: Pre-Approved LPPSA/Bank",603120
"LEAD-18903","Wong Hassan #8903","+60190008904","Bangsar South Suites",9911,2157,25,"Tier 1: Pre-Approved LPPSA/Bank",603308
"LEAD-18906","Mohd Subramaniam #8906","+60140008907","Shah Alam Vista",10022,2214,25.4,"Tier 1: Pre-Approved LPPSA/Bank",603497
"LEAD-18909","Kevin Goh #8909","+60170008910","Bangsar South Suites",10133,2271,25.8,"Tier 1: Pre-Approved LPPSA/Bank",603685
"LEAD-18912","Razif Hariz #8912","+60120008913","Shah Alam Vista",10244,2328,26.1,"Tier 1: Pre-Approved LPPSA/Bank",603874
"LEAD-18915","Chong Wei Lun #8915","+60150008916","Bangsar South Suites",10355,2385,26.5,"Tier 1: Pre-Approved LPPSA/Bank",604062
"LEAD-18918","Hafiz Ibrahim #8918","+60180008919","Shah Alam Vista",10466,2442,26.8,"Tier 1: Pre-Approved LPPSA/Bank",604250
"LEAD-18921","Ahmad Chen #8921","+60130008922","Bangsar South Suites",10577,2499,27.2,"Tier 1: Pre-Approved LPPSA/Bank",604439
"LEAD-18924","Tan Nordin #8924","+60160008925","Shah Alam Vista",10688,2556,27.5,"Tier 1: Pre-Approved LPPSA/Bank",604627
"LEAD-18927","Farhan Osman #8927","+60190008928","Bangsar South Suites",10799,2613,27.8,"Tier 1: Pre-Approved LPPSA/Bank",604816
"LEAD-18930","Jason Aini #8930","+60140008931","Shah Alam Vista",10910,2670,28.1,"Tier 1: Pre-Approved LPPSA/Bank",605004
"LEAD-18933","Amir Razif #8933","+60170008934","Bangsar South Suites",11021,2727,28.4,"Tier 1: Pre-Approved LPPSA/Bank",605192
"LEAD-18936","Devi Lee #8936","+60120008937","Shah Alam Vista",11132,2784,28.7,"Tier 1: Pre-Approved LPPSA/Bank",605381
"LEAD-18939","Grace Zulkifli #8939","+60150008940","Bangsar South Suites",11243,2841,29,"Tier 1: Pre-Approved LPPSA/Bank",605569
"LEAD-18942","Nurul Rosli #8942","+60180008943","Shah Alam Vista",11354,2898,29.3,"Tier 1: Pre-Approved LPPSA/Bank",605758
"LEAD-18945","Santhi Kumar #8945","+60130008946","Bangsar South Suites",11465,2955,29.6,"Tier 1: Pre-Approved LPPSA/Bank",605946
"LEAD-18948","Sarah Faizal #8948","+60160008949","Shah Alam Vista",11576,3012,29.9,"Tier 1: Pre-Approved LPPSA/Bank",606134
"LEAD-18951","Siti Hassan #8951","+60190008952","Bangsar South Suites",11687,3069,30.2,"Tier 1: Pre-Approved LPPSA/Bank",606323
"LEAD-18954","Syed Subramaniam #8954","+60140008955","Shah Alam Vista",11798,3126,30.5,"Tier 1: Pre-Approved LPPSA/Bank",606511
"LEAD-18957","Azman Goh #8957","+60170008958","Bangsar South Suites",11909,3183,30.7,"Tier 1: Pre-Approved LPPSA/Bank",606700
"LEAD-18960","Muhammad Hariz #8960","+60120008961","Shah Alam Vista",3520,3240,105.8,"Tier 4: High Risk DSR",0
"LEAD-18963","Wong Wei Lun #8963","+60150008964","Bangsar South Suites",3631,3297,104.4,"Tier 4: High Risk DSR",0
"LEAD-18966","Mohd Ibrahim #8966","+60180008967","Shah Alam Vista",3742,3354,103,"Tier 4: High Risk DSR",0
"LEAD-18969","Kevin Chen #8969","+60130008970","Bangsar South Suites",3853,3411,101.8,"Tier 4: High Risk DSR",0
"LEAD-18972","Razif Nordin #8972","+60160008973","Shah Alam Vista",3964,3468,100.6,"Tier 4: High Risk DSR",0
"LEAD-18975","Chong Osman #8975","+60190008976","Bangsar South Suites",4075,3525,99.4,"Tier 4: High Risk DSR",0
"LEAD-18978","Hafiz Aini #8978","+60140008979","Shah Alam Vista",4186,3582,98.4,"Tier 4: High Risk DSR",0
"LEAD-18981","Ahmad Razif #8981","+60170008982","Bangsar South Suites",4297,3639,97.3,"Tier 4: High Risk DSR",0
"LEAD-18984","Tan Lee #8984","+60120008985","Shah Alam Vista",4408,3696,96.4,"Tier 4: High Risk DSR",0
"LEAD-18987","Farhan Zulkifli #8987","+60150008988","Bangsar South Suites",4519,3753,95.5,"Tier 4: High Risk DSR",0
"LEAD-18990","Jason Rosli #8990","+60180008991","Shah Alam Vista",4630,3810,94.6,"Tier 4: High Risk DSR",0
"LEAD-18993","Amir Kumar #8993","+60130008994","Bangsar South Suites",4741,3867,93.8,"Tier 4: High Risk DSR",0
"LEAD-18996","Devi Faizal #8996","+60160008997","Shah Alam Vista",4852,3924,93,"Tier 4: High Risk DSR",0
"LEAD-18999","Grace Hassan #8999","+60190009000","Bangsar South Suites",4963,3981,92.2,"Tier 4: High Risk DSR",0
"LEAD-19002","Nurul Subramaniam #9002","+60140009003","Shah Alam Vista",5074,4038,91.5,"Tier 4: High Risk DSR",0
"LEAD-19005","Santhi Goh #9005","+60170009006","Bangsar South Suites",5185,4095,90.8,"Tier 4: High Risk DSR",0
"LEAD-19008","Sarah Hariz #9008","+60120009009","Shah Alam Vista",5296,4152,90.1,"Tier 4: High Risk DSR",0
"LEAD-19011","Siti Wei Lun #9011","+60150009012","Bangsar South Suites",5407,4209,89.5,"Tier 4: High Risk DSR",0
"LEAD-19014","Syed Ibrahim #9014","+60180009015","Shah Alam Vista",5518,4266,88.9,"Tier 4: High Risk DSR",0
"LEAD-19017","Azman Chen #9017","+60130009018","Bangsar South Suites",5629,4323,88.3,"Tier 4: High Risk DSR",0
"LEAD-19020","Muhammad Nordin #9020","+60160009021","Shah Alam Vista",5740,4380,87.7,"Tier 4: High Risk DSR",0
"LEAD-19023","Wong Osman #9023","+60190009024","Bangsar South Suites",5851,4437,87.2,"Tier 4: High Risk DSR",0
"LEAD-19026","Mohd Aini #9026","+60140009027","Shah Alam Vista",5962,4494,86.6,"Tier 4: High Risk DSR",0
"LEAD-19029","Kevin Razif #9029","+60170009030","Bangsar South Suites",6073,1051,19.9,"Tier 2: Qualified Bank Loan",423821
"LEAD-19032","Razif Lee #9032","+60120009033","Shah Alam Vista",6184,1108,20.6,"Tier 2: Qualified Bank Loan",424010
"LEAD-19035","Chong Zulkifli #9035","+60150009036","Bangsar South Suites",6295,1165,21.3,"Tier 2: Qualified Bank Loan",424198
"LEAD-19038","Hafiz Rosli #9038","+60180009039","Shah Alam Vista",6406,1222,21.9,"Tier 2: Qualified Bank Loan",424386
"LEAD-19041","Ahmad Kumar #9041","+60130009042","Bangsar South Suites",6517,1279,22.6,"Tier 1: Pre-Approved LPPSA/Bank",424575
"LEAD-19044","Tan Faizal #9044","+60160009045","Shah Alam Vista",6628,1336,23.2,"Tier 1: Pre-Approved LPPSA/Bank",424763
"LEAD-19047","Farhan Hassan #9047","+60190009048","Bangsar South Suites",6739,1393,23.8,"Tier 1: Pre-Approved LPPSA/Bank",424952
"LEAD-19050","Jason Subramaniam #9050","+60140009051","Shah Alam Vista",6850,1450,24.3,"Tier 1: Pre-Approved LPPSA/Bank",425140
"LEAD-19053","Amir Goh #9053","+60170009054","Bangsar South Suites",6961,1507,24.9,"Tier 1: Pre-Approved LPPSA/Bank",425328
"LEAD-19056","Devi Hariz #9056","+60120009057","Shah Alam Vista",7072,1564,25.4,"Tier 1: Pre-Approved LPPSA/Bank",425517
"LEAD-19059","Grace Wei Lun #9059","+60150009060","Bangsar South Suites",7183,1621,25.9,"Tier 1: Pre-Approved LPPSA/Bank",425705
"LEAD-19062","Nurul Ibrahim #9062","+60180009063","Shah Alam Vista",7294,1678,26.4,"Tier 1: Pre-Approved LPPSA/Bank",425894
"LEAD-19065","Santhi Chen #9065","+60130009066","Bangsar South Suites",7405,1735,26.9,"Tier 1: Pre-Approved LPPSA/Bank",426082
"LEAD-19068","Sarah Nordin #9068","+60160009069","Shah Alam Vista",7516,1792,27.4,"Tier 1: Pre-Approved LPPSA/Bank",426270
"LEAD-19071","Siti Osman #9071","+60190009072","Bangsar South Suites",7627,1849,27.9,"Tier 1: Pre-Approved LPPSA/Bank",426459
"LEAD-19074","Syed Aini #9074","+60140009075","Shah Alam Vista",7738,1906,28.3,"Tier 1: Pre-Approved LPPSA/Bank",426647
"LEAD-19077","Azman Razif #9077","+60170009078","Bangsar South Suites",7849,1963,28.7,"Tier 1: Pre-Approved LPPSA/Bank",426836
"LEAD-19080","Muhammad Lee #9080","+60120009081","Shah Alam Vista",7960,2020,29.2,"Tier 1: Pre-Approved LPPSA/Bank",427024
"LEAD-19083","Wong Zulkifli #9083","+60150009084","Bangsar South Suites",8071,2077,29.6,"Tier 1: Pre-Approved LPPSA/Bank",427212
"LEAD-19086","Mohd Rosli #9086","+60180009087","Shah Alam Vista",8182,2134,30,"Tier 1: Pre-Approved LPPSA/Bank",427401
"LEAD-19089","Kevin Kumar #9089","+60130009090","Bangsar South Suites",8293,2191,30.4,"Tier 1: Pre-Approved LPPSA/Bank",427589
"LEAD-19092","Razif Faizal #9092","+60160009093","Shah Alam Vista",8404,2248,30.7,"Tier 1: Pre-Approved LPPSA/Bank",427778
"LEAD-19095","Chong Hassan #9095","+60190009096","Bangsar South Suites",8515,2305,31.1,"Tier 1: Pre-Approved LPPSA/Bank",427966
"LEAD-19098","Hafiz Subramaniam #9098","+60140009099","Shah Alam Vista",8626,2362,31.5,"Tier 1: Pre-Approved LPPSA/Bank",428154
"LEAD-19101","Ahmad Goh #9101","+60170009102","Bangsar South Suites",8737,2419,31.8,"Tier 1: Pre-Approved LPPSA/Bank",428343
"LEAD-19104","Tan Hariz #9104","+60120009105","Shah Alam Vista",8848,2476,32.2,"Tier 1: Pre-Approved LPPSA/Bank",428531
