id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-18662","Nurul Ibrahim #8662","+60180008663","Mont Kiara Pavilion",9494,1078,13.1,"Tier 1: Pre-Approved LPPSA/Bank",775574
"LEAD-18665","Santhi Chen #8665","+60130008666","Subang Parksuites",9605,1135,13.6,"Tier 1: Pre-Approved LPPSA/Bank",775762
"LEAD-18668","Sarah Nordin #8668","+60160008669","Mont Kiara Pavilion",9716,1192,14.1,"Tier 1: Pre-Approved LPPSA/Bank",775950
"LEAD-18671","Siti Osman #8671","+60190008672","Subang Parksuites",9827,1249,14.6,"Tier 1: Pre-Approved LPPSA/Bank",776139
"LEAD-18674","Syed Aini #8674","+60140008675","Mont Kiara Pavilion",9938,1306,15.1,"Tier 1: Pre-Approved LPPSA/Bank",776327
"LEAD-18677","Azman Razif #8677","+60170008678","Subang Parksuites",10049,1363,15.6,"Tier 1: Pre-Approved LPPSA/Bank",776516
"LEAD-18680","Muhammad Lee #8680","+60120008681","Mont Kiara Pavilion",10160,1420,16.1,"Tier 1: Pre-Approved LPPSA/Bank",776704
"LEAD-18683","Wong Zulkifli #8683","+60150008684","Subang Parksuites",10271,1477,16.5,"Tier 1: Pre-Approved LPPSA/Bank",776892
"LEAD-18686","Mohd Rosli #8686","+60180008687","Mont Kiara Pavilion",10382,1534,17,"Tier 1: Pre-Approved LPPSA/Bank",777081
"LEAD-18689","Kevin Kumar #8689","+60130008690","Subang Parksuites",10493,1591,17.4,"Tier 1: Pre-Approved LPPSA/Bank",777269
"LEAD-18692","Razif Faizal #8692","+60160008693","Mont Kiara Pavilion",10604,1648,17.9,"Tier 1: Pre-Approved LPPSA/Bank",777458
"LEAD-18695","Chong Hassan #8695","+60190008696","Subang Parksuites",10715,1705,18.3,"Tier 1: Pre-Approved LPPSA/Bank",777646
"LEAD-18698","Hafiz Subramaniam #8698","+60140008699","Mont Kiara Pavilion",10826,1762,18.7,"Tier 1: Pre-Approved LPPSA/Bank",777834
"LEAD-18701","Ahmad Goh #8701","+60170008702","Subang Parksuites",10937,1819,19.1,"Tier 1: Pre-Approved LPPSA/Bank",778023
"LEAD-18704","Tan Hariz #8704","+60120008705","Mont Kiara Pavilion",11048,1876,19.5,"Tier 1: Pre-Approved LPPSA/Bank",778211
"LEAD-18707","Farhan Wei Lun #8707","+60150008708","Subang Parksuites",11159,1933,19.9,"Tier 1: Pre-Approved LPPSA/Bank",778400
"LEAD-18710","Jason Ibrahim #8710","+60180008711","Mont Kiara Pavilion",11270,1990,20.3,"Tier 1: Pre-Approved LPPSA/Bank",778588
"LEAD-18713","Amir Chen #8713","+60130008714","Subang Parksuites",11381,2047,20.7,"Tier 1: Pre-Approved LPPSA/Bank",778776
"LEAD-18716","Devi Nordin #8716","+60160008717","Mont Kiara Pavilion",11492,2104,21,"Tier 1: Pre-Approved LPPSA/Bank",778965
"LEAD-18719","Grace Osman #8719","+60190008720","Subang Parksuites",11603,2161,21.4,"Tier 1: Pre-Approved LPPSA/Bank",779153
"LEAD-18722","Nurul Aini #8722","+60140008723","Mont Kiara Pavilion",11714,2218,21.8,"Tier 1: Pre-Approved LPPSA/Bank",779342
"LEAD-18725","Santhi Razif #8725","+60170008726","Subang Parksuites",11825,2275,22.1,"Tier 1: Pre-Approved LPPSA/Bank",779530
"LEAD-18728","Sarah Lee #8728","+60120008729","Mont Kiara Pavilion",11936,2332,22.5,"Tier 1: Pre-Approved LPPSA/Bank",779718
"LEAD-18731","Siti Zulkifli #8731","+60150008732","Subang Parksuites",3547,2389,77.4,"Tier 4: High Risk DSR",0
"LEAD-18734","Syed Rosli #8734","+60180008735","Mont Kiara Pavilion",3658,2446,76.9,"Tier 4: High Risk DSR",0
"LEAD-18737","Azman Kumar #8737","+60130008738","Subang Parksuites",3769,2503,76.3,"Tier 4: High Risk DSR",0
"LEAD-18740","Muhammad Faizal #8740","+60160008741","Mont Kiara Pavilion",3880,2560,75.8,"Tier 4: High Risk DSR",0
"LEAD-18743","Wong Hassan #8743","+60190008744","Subang Parksuites",3991,2617,75.4,"Tier 4: High Risk DSR",0
"LEAD-18746","Mohd Subramaniam #8746","+60140008747","Mont Kiara Pavilion",4102,2674,74.9,"Tier 3: Joint Loan Needed",0
"LEAD-18749","Kevin Goh #8749","+60170008750","Subang Parksuites",4213,2731,74.5,"Tier 3: Joint Loan Needed",0
"LEAD-18752","Razif Hariz #8752","+60120008753","Mont Kiara Pavilion",4324,2788,74.1,"Tier 3: Joint Loan Needed",0
"LEAD-18755","Chong Wei Lun #8755","+60150008756","Subang Parksuites",4435,2845,73.7,"Tier 3: Joint Loan Needed",0
"LEAD-18758","Hafiz Ibrahim #8758","+60180008759","Mont Kiara Pavilion",4546,2902,73.4,"Tier 3: Joint Loan Needed",0
"LEAD-18761","Ahmad Chen #8761","+60130008762","Subang Parksuites",4657,2959,73,"Tier 3: Joint Loan Needed",0
"LEAD-18764","Tan Nordin #8764","+60160008765","Mont Kiara Pavilion",4768,3016,72.7,"Tier 3: Joint Loan Needed",0
"LEAD-18767","Farhan Osman #8767","+60190008768","Subang Parksuites",4879,3073,72.4,"Tier 3: Joint Loan Needed",0
"LEAD-18770","Jason Aini #8770","+60140008771","Mont Kiara Pavilion",4990,3130,72.1,"Tier 3: Joint Loan Needed",0
"LEAD-18773","Amir Razif #8773","+60170008774","Subang Parksuites",5101,3187,71.8,"Tier 3: Joint Loan Needed",0
"LEAD-18776","Devi Lee #8776","+60120008777","Mont Kiara Pavilion",5212,3244,71.5,"Tier 3: Joint Loan Needed",0
"LEAD-18779","Grace Zulkifli #8779","+60150008780","Subang Parksuites",5323,3301,71.3,"Tier 3: Joint Loan Needed",0
"LEAD-18782","Nurul Rosli #8782","+60180008783","Mont Kiara Pavilion",5434,3358,71,"Tier 3: Joint Loan Needed",0
"LEAD-18785","Santhi Kumar #8785","+60130008786","Subang Parksuites",5545,3415,70.8,"Tier 3: Joint Loan Needed",0
"LEAD-18788","Sarah Faizal #8788","+60160008789","Mont Kiara Pavilion",5656,3472,70.6,"Tier 3: Joint Loan Needed",0
"LEAD-18791","Siti Hassan #8791","+60190008792","Subang Parksuites",5767,3529,70.3,"Tier 3: Joint Loan Needed",0
"LEAD-18794","Syed Subramaniam #8794","+60140008795","Mont Kiara Pavilion",5878,3586,70.1,"Tier 3: Joint Loan Needed",0
"LEAD-18797","Azman Goh #8797","+60170008798","Subang Parksuites",5989,3643,69.9,"Tier 3: Joint Loan Needed",0
"LEAD-18800","Muhammad Hariz #8800","+60120008801","Mont Kiara Pavilion",6100,3700,69.7,"Tier 3: Joint Loan Needed",0
"LEAD-18803","Wong Wei Lun #8803","+60150008804","Subang Parksuites",6211,3757,69.5,"Tier 3: Joint Loan Needed",0
"LEAD-18806","Mohd Ibrahim #8806","+60180008807","Mont Kiara Pavilion",6322,3814,69.3,"Tier 3: Joint Loan Needed",0
"LEAD-18809","Kevin Chen #8809","+60130008810","Subang Parksuites",6433,3871,69.2,"Tier 3: Joint Loan Needed",0
"LEAD-18812","Razif Nordin #8812","+60160008813","Mont Kiara Pavilion",6544,3928,69,"Tier 3: Joint Loan Needed",0
"LEAD-18815","Chong Osman #8815","+60190008816","Subang Parksuites",6655,3985,68.8,"Tier 3: Joint Loan Needed",0
"LEAD-18818","Hafiz Aini #8818","+60140008819","Mont Kiara Pavilion",6766,4042,68.7,"Tier 3: Joint Loan Needed",0
"LEAD-18821","Ahmad Razif #8821","+60170008822","Subang Parksuites",6877,4099,68.5,"Tier 3: Joint Loan Needed",0
"LEAD-18824","Tan Lee #8824","+60120008825","Mont Kiara Pavilion",6988,4156,68.4,"Tier 3: Joint Loan Needed",0
"LEAD-18827","Farhan Zulkifli #8827","+60150008828","Subang Parksuites",7099,4213,68.2,"Tier 3: Joint Loan Needed",0
"LEAD-18830","Jason Rosli #8830","+60180008831","Mont Kiara Pavilion",7210,4270,68.1,"Tier 3: Joint Loan Needed",0
"LEAD-18833","Amir Kumar #8833","+60130008834","Subang Parksuites",7321,4327,67.9,"Tier 3: Joint Loan Needed",0
"LEAD-18836","Devi Faizal #8836","+60160008837","Mont Kiara Pavilion",7432,4384,67.8,"Tier 3: Joint Loan Needed",0
"LEAD-18839","Grace Hassan #8839","+60190008840","Subang Parksuites",7543,4441,67.7,"Tier 3: Joint Loan Needed",0
"LEAD-18842","Nurul Subramaniam #8842","+60140008843","Mont Kiara Pavilion",7654,4498,67.5,"Tier 3: Joint Loan Needed",0
"LEAD-18845","Santhi Goh #8845","+60170008846","Subang Parksuites",7765,1055,15.6,"Tier 1: Pre-Approved LPPSA/Bank",599666
"LEAD-18848","Sarah Hariz #8848","+60120008849","Mont Kiara Pavilion",7876,1112,16.2,"Tier 1: Pre-Approved LPPSA/Bank",599854
"LEAD-18851","Siti Wei Lun #8851","+60150008852","Subang Parksuites",7987,1169,16.8,"Tier 1: Pre-Approved LPPSA/Bank",600043
"LEAD-18854","Syed Ibrahim #8854","+60180008855","Mont Kiara Pavilion",8098,1226,17.4,"Tier 1: Pre-Approved LPPSA/Bank",600231
"LEAD-18857","Azman Chen #8857","+60130008858","Subang Parksuites",8209,1283,18,"Tier 1: Pre-Approved LPPSA/Bank",600420
"LEAD-18860","Muhammad Nordin #8860","+60160008861","Mont Kiara Pavilion",8320,1340,18.5,"Tier 1: Pre-Approved LPPSA/Bank",600608
"LEAD-18863","Wong Osman #8863","+60190008864","Subang Parksuites",8431,1397,19,"Tier 1: Pre-Approved LPPSA/Bank",600796
"LEAD-18866","Mohd Aini #8866","+60140008867","Mont Kiara Pavilion",8542,1454,19.6,"Tier 1: Pre-Approved LPPSA/Bank",600985
"LEAD-18869","Kevin Razif #8869","+60170008870","Subang Parksuites",8653,1511,20.1,"Tier 1: Pre-Approved LPPSA/Bank",601173
"LEAD-18872","Razif Lee #8872","+60120008873","Mont Kiara Pavilion",8764,1568,20.6,"Tier 1: Pre-Approved LPPSA/Bank",601362
"LEAD-18875","Chong Zulkifli #8875","+60150008876","Subang Parksuites",8875,1625,21,"Tier 1: Pre-Approved LPPSA/Bank",601550
"LEAD-18878","Hafiz Rosli #8878","+60180008879","Mont Kiara Pavilion",8986,1682,21.5,"Tier 1: Pre-Approved LPPSA/Bank",601738
"LEAD-18881","Ahmad Kumar #8881","+60130008882","Subang Parksuites",9097,1739,22,"Tier 1: Pre-Approved LPPSA/Bank",601927
"LEAD-18884","Tan Faizal #8884","+60160008885","Mont Kiara Pavilion",9208,1796,22.4,"Tier 1: Pre-Approved LPPSA/Bank",602115
"LEAD-18887","Farhan Hassan #8887","+60190008888","Subang Parksuites",9319,1853,22.9,"Tier 1: Pre-Approved LPPSA/Bank",602304
"LEAD-18890","Jason Subramaniam #8890","+60140008891","Mont Kiara Pavilion",9430,1910,23.3,"Tier 1: Pre-Approved LPPSA/Bank",602492
"LEAD-18893","Amir Goh #8893","+60170008894","Subang Parksuites",9541,1967,23.7,"Tier 1: Pre-Approved LPPSA/Bank",602680
"LEAD-18896","Devi Hariz #8896","+60120008897","Mont Kiara Pavilion",9652,2024,24.1,"Tier 1: Pre-Approved LPPSA/Bank",602869
"LEAD-18899","Grace Wei Lun #8899","+60150008900","Subang Parksuites",9763,2081,24.5,"Tier 1: Pre-Approved LPPSA/Bank",603057
"LEAD-18902","Nurul Ibrahim #8902","+60180008903","Mont Kiara Pavilion",9874,2138,24.9,"Tier 1: Pre-Approved LPPSA/Bank",603246
"LEAD-18905","Santhi Chen #8905","+60130008906","Subang Parksuites",9985,2195,25.3,"Tier 1: Pre-Approved LPPSA/Bank",603434
"LEAD-18908","Sarah Nordin #8908","+60160008909","Mont Kiara Pavilion",10096,2252,25.6,"Tier 1: Pre-Approved LPPSA/Bank",603622
"LEAD-18911","Siti Osman #8911","+60190008912","Subang Parksuites",10207,2309,26,"Tier 1: Pre-Approved LPPSA/Bank",603811
"LEAD-18914","Syed Aini #8914","+60140008915","Mont Kiara Pavilion",10318,2366,26.4,"Tier 1: Pre-Approved LPPSA/Bank",603999
"LEAD-18917","Azman Razif #8917","+60170008918","Subang Parksuites",10429,2423,26.7,"Tier 1: Pre-Approved LPPSA/Bank",604188
"LEAD-18920","Muhammad Lee #8920","+60120008921","Mont Kiara Pavilion",10540,2480,27,"Tier 1: Pre-Approved LPPSA/Bank",604376
"LEAD-18923","Wong Zulkifli #8923","+60150008924","Subang Parksuites",10651,2537,27.4,"Tier 1: Pre-Approved LPPSA/Bank",604564
"LEAD-18926","Mohd Rosli #8926","+60180008927","Mont Kiara Pavilion",10762,2594,27.7,"Tier 1: Pre-Approved LPPSA/Bank",604753
"LEAD-18929","Kevin Kumar #8929","+60130008930","Subang Parksuites",10873,2651,28,"Tier 1: Pre-Approved LPPSA/Bank",604941
"LEAD-18932","Razif Faizal #8932","+60160008933","Mont Kiara Pavilion",10984,2708,28.3,"Tier 1: Pre-Approved LPPSA/Bank",605130
"LEAD-18935","Chong Hassan #8935","+60190008936","Subang Parksuites",11095,2765,28.6,"Tier 1: Pre-Approved LPPSA/Bank",605318
"LEAD-18938","Hafiz Subramaniam #8938","+60140008939","Mont Kiara Pavilion",11206,2822,28.9,"Tier 1: Pre-Approved LPPSA/Bank",605506
"LEAD-18941","Ahmad Goh #8941","+60170008942","Subang Parksuites",11317,2879,29.2,"Tier 1: Pre-Approved LPPSA/Bank",605695
"LEAD-18944","Tan Hariz #8944","+60120008945","Mont Kiara Pavilion",11428,2936,29.5,"Tier 1: Pre-Approved LPPSA/Bank",605883
"LEAD-18947","Farhan Wei Lun #8947","+60150008948","Subang Parksuites",11539,2993,29.8,"Tier 1: Pre-Approved LPPSA/Bank",606072
"LEAD-18950","Jason Ibrahim #8950","+60180008951","Mont Kiara Pavilion",11650,3050,30.1,"Tier 1: Pre-Approved LPPSA/Bank",606260
"LEAD-18953","Amir Chen #8953","+60130008954","Subang Parksuites",11761,3107,30.4,"Tier 1: Pre-Approved LPPSA/Bank",606448
"LEAD-18956","Devi Nordin #8956","+60160008957","Mont Kiara Pavilion",11872,3164,30.6,"Tier 1: Pre-Approved LPPSA/Bank",606637
"LEAD-18959","Grace Osman #8959","+60190008960","Subang Parksuites",11983,3221,30.9,"Tier 1: Pre-Approved LPPSA/Bank",606825
"LEAD-18962","Nurul Aini #8962","+60140008963","Mont Kiara Pavilion",3594,3278,104.8,"Tier 4: High Risk DSR",0
"LEAD-18965","Santhi Razif #8965","+60170008966","Subang Parksuites",3705,3335,103.5,"Tier 4: High Risk DSR",0
"LEAD-18968","Sarah Lee #8968","+60120008969","Mont Kiara Pavilion",3816,3392,102.2,"Tier 4: High Risk DSR",0
"LEAD-18971","Siti Zulkifli #8971","+60150008972","Subang Parksuites",3927,3449,101,"Tier 4: High Risk DSR",0
"LEAD-18974","Syed Rosli #8974","+60180008975","Mont Kiara Pavilion",4038,3506,99.8,"Tier 4: High Risk DSR",0
"LEAD-18977","Azman Kumar #8977","+60130008978","Subang Parksuites",4149,3563,98.7,"Tier 4: High Risk DSR",0
"LEAD-18980","Muhammad Faizal #8980","+60160008981","Mont Kiara Pavilion",4260,3620,97.7,"Tier 4: High Risk DSR",0
"LEAD-18983","Wong Hassan #8983","+60190008984","Subang Parksuites",4371,3677,96.7,"Tier 4: High Risk DSR",0
"LEAD-18986","Mohd Subramaniam #8986","+60140008987","Mont Kiara Pavilion",4482,3734,95.8,"Tier 4: High Risk DSR",0
"LEAD-18989","Kevin Goh #8989","+60170008990","Subang Parksuites",4593,3791,94.9,"Tier 4: High Risk DSR",0
"LEAD-18992","Razif Hariz #8992","+60120008993","Mont Kiara Pavilion",4704,3848,94,"Tier 4: High Risk DSR",0
"LEAD-18995","Chong Wei Lun #8995","+60150008996","Subang Parksuites",4815,3905,93.2,"Tier 4: High Risk DSR",0
"LEAD-18998","Hafiz Ibrahim #8998","+60180008999","Mont Kiara Pavilion",4926,3962,92.4,"Tier 4: High Risk DSR",0
"LEAD-19001","Ahmad Chen #9001","+60130009002","Subang Parksuites",5037,4019,91.7,"Tier 4: High Risk DSR",0
"LEAD-19004","Tan Nordin #9004","+60160009005","Mont Kiara Pavilion",5148,4076,91,"Tier 4: High Risk DSR",0
"LEAD-19007","Farhan Osman #9007","+60190009008","Subang Parksuites",5259,4133,90.3,"Tier 4: High Risk DSR",0
"LEAD-19010","Jason Aini #9010","+60140009011","Mont Kiara Pavilion",5370,4190,89.7,"Tier 4: High Risk DSR",0
"LEAD-19013","Amir Razif #9013","+60170009014","Subang Parksuites",5481,4247,89.1,"Tier 4: High Risk DSR",0
"LEAD-19016","Devi Lee #9016","+60120009017","Mont Kiara Pavilion",5592,4304,88.5,"Tier 4: High Risk DSR",0
"LEAD-19019","Grace Zulkifli #9019","+60150009020","Subang Parksuites",5703,4361,87.9,"Tier 4: High Risk DSR",0
"LEAD-19022","Nurul Rosli #9022","+60180009023","Mont Kiara Pavilion",5814,4418,87.3,"Tier 4: High Risk DSR",0
"LEAD-19025","Santhi Kumar #9025","+60130009026","Subang Parksuites",5925,4475,86.8,"Tier 4: High Risk DSR",0
"LEAD-19028","Sarah Faizal #9028","+60160009029","Mont Kiara Pavilion",6036,1032,19.7,"Tier 2: Qualified Bank Loan",423758
"LEAD-19031","Siti Hassan #9031","+60190009032","Subang Parksuites",6147,1089,20.4,"Tier 2: Qualified Bank Loan",423947
"LEAD-19034","Syed Subramaniam #9034","+60140009035","Mont Kiara Pavilion",6258,1146,21,"Tier 2: Qualified Bank Loan",424135
"LEAD-19037","Azman Goh #9037","+60170009038","Subang Parksuites",6369,1203,21.7,"Tier 2: Qualified Bank Loan",424324
"LEAD-19040","Muhammad Hariz #9040","+60120009041","Mont Kiara Pavilion",6480,1260,22.3,"Tier 2: Qualified Bank Loan",424512
"LEAD-19043","Wong Wei Lun #9043","+60150009044","Subang Parksuites",6591,1317,23,"Tier 1: Pre-Approved LPPSA/Bank",424700
"LEAD-19046","Mohd Ibrahim #9046","+60180009047","Mont Kiara Pavilion",6702,1374,23.6,"Tier 1: Pre-Approved LPPSA/Bank",424889
"LEAD-19049","Kevin Chen #9049","+60130009050","Subang Parksuites",6813,1431,24.1,"Tier 1: Pre-Approved LPPSA/Bank",425077
"LEAD-19052","Razif Nordin #9052","+60160009053","Mont Kiara Pavilion",6924,1488,24.7,"Tier 1: Pre-Approved LPPSA/Bank",425266
"LEAD-19055","Chong Osman #9055","+60190009056","Subang Parksuites",7035,1545,25.2,"Tier 1: Pre-Approved LPPSA/Bank",425454
"LEAD-19058","Hafiz Aini #9058","+60140009059","Mont Kiara Pavilion",7146,1602,25.8,"Tier 1: Pre-Approved LPPSA/Bank",425642
"LEAD-19061","Ahmad Razif #9061","+60170009062","Subang Parksuites",7257,1659,26.3,"Tier 1: Pre-Approved LPPSA/Bank",425831
"LEAD-19064","Tan Lee #9064","+60120009065","Mont Kiara Pavilion",7368,1716,26.8,"Tier 1: Pre-Approved LPPSA/Bank",426019
"LEAD-19067","Farhan Zulkifli #9067","+60150009068","Subang Parksuites",7479,1773,27.2,"Tier 1: Pre-Approved LPPSA/Bank",426208
"LEAD-19070","Jason Rosli #9070","+60180009071","Mont Kiara Pavilion",7590,1830,27.7,"Tier 1: Pre-Approved LPPSA/Bank",426396
"LEAD-19073","Amir Kumar #9073","+60130009074","Subang Parksuites",7701,1887,28.2,"Tier 1: Pre-Approved LPPSA/Bank",426584
"LEAD-19076","Devi Faizal #9076","+60160009077","Mont Kiara Pavilion",7812,1944,28.6,"Tier 1: Pre-Approved LPPSA/Bank",426773
"LEAD-19079","Grace Hassan #9079","+60190009080","Subang Parksuites",7923,2001,29,"Tier 1: Pre-Approved LPPSA/Bank",426961
"LEAD-19082","Nurul Subramaniam #9082","+60140009083","Mont Kiara Pavilion",8034,2058,29.4,"Tier 1: Pre-Approved LPPSA/Bank",427150
"LEAD-19085","Santhi Goh #9085","+60170009086","Subang Parksuites",8145,2115,29.8,"Tier 1: Pre-Approved LPPSA/Bank",427338
"LEAD-19088","Sarah Hariz #9088","+60120009089","Mont Kiara Pavilion",8256,2172,30.2,"Tier 1: Pre-Approved LPPSA/Bank",427526
"LEAD-19091","Siti Wei Lun #9091","+60150009092","Subang Parksuites",8367,2229,30.6,"Tier 1: Pre-Approved LPPSA/Bank",427715
"LEAD-19094","Syed Ibrahim #9094","+60180009095","Mont Kiara Pavilion",8478,2286,31,"Tier 1: Pre-Approved LPPSA/Bank",427903
"LEAD-19097","Azman Chen #9097","+60130009098","Subang Parksuites",8589,2343,31.4,"Tier 1: Pre-Approved LPPSA/Bank",428092
"LEAD-19100","Muhammad Nordin #9100","+60160009101","Mont Kiara Pavilion",8700,2400,31.7,"Tier 1: Pre-Approved LPPSA/Bank",428280
"LEAD-19103","Wong Osman #9103","+60190009104","Subang Parksuites",8811,2457,32.1,"Tier 1: Pre-Approved LPPSA/Bank",428468
"LEAD-19106","Mohd Aini #9106","+60140009107","Mont Kiara Pavilion",8922,2514,32.4,"Tier 1: Pre-Approved LPPSA/Bank",428657
"LEAD-19109","Kevin Razif #9109","+60170009110","Subang Parksuites",9033,2571,32.7,"Tier 1: Pre-Approved LPPSA/Bank",428845
"LEAD-19112","Razif Lee #9112","+60120009113","Mont Kiara Pavilion",9144,2628,33,"Tier 1: Pre-Approved LPPSA/Bank",429034
"LEAD-19115","Chong Zulkifli #9115","+60150009116","Subang Parksuites",9255,2685,33.3,"Tier 1: Pre-Approved LPPSA/Bank",429222
"LEAD-19118","Hafiz Rosli #9118","+60180009119","Mont Kiara Pavilion",9366,2742,33.7,"Tier 1: Pre-Approved LPPSA/Bank",429410
"LEAD-19121","Ahmad Kumar #9121","+60130009122","Subang Parksuites",9477,2799,33.9,"Tier 1: Pre-Approved LPPSA/Bank",429599
"LEAD-19124","Tan Faizal #9124","+60160009125","Mont Kiara Pavilion",9588,2856,34.2,"Tier 1: Pre-Approved LPPSA/Bank",429787
"LEAD-19127","Farhan Hassan #9127","+60190009128","Subang Parksuites",9699,2913,34.5,"Tier 1: Pre-Approved LPPSA/Bank",429976
"LEAD-19130","Jason Subramaniam #9130","+60140009131","Mont Kiara Pavilion",9810,2970,34.8,"Tier 1: Pre-Approved LPPSA/Bank",430164
"LEAD-19133","Amir Goh #9133","+60170009134","Subang Parksuites",9921,3027,35.1,"Tier 1: Pre-Approved LPPSA/Bank",430352
"LEAD-19136","Devi Hariz #9136","+60120009137","Mont Kiara Pavilion",10032,3084,35.3,"Tier 1: Pre-Approved LPPSA/Bank",430541
"LEAD-19139","Grace Wei Lun #9139","+60150009140","Subang Parksuites",10143,3141,35.6,"Tier 1: Pre-Approved LPPSA/Bank",430729
"LEAD-19142","Nurul Ibrahim #9142","+60180009143","Mont Kiara Pavilion",10254,3198,35.8,"Tier 1: Pre-Approved LPPSA/Bank",430918
"LEAD-19145","Santhi Chen #9145","+60130009146","Subang Parksuites",10365,3255,36.1,"Tier 1: Pre-Approved LPPSA/Bank",431106
"LEAD-19148","Sarah Nordin #9148","+60160009149","Mont Kiara Pavilion",10476,3312,36.3,"Tier 1: Pre-Approved LPPSA/Bank",431294
"LEAD-19151","Siti Osman #9151","+60190009152","Subang Parksuites",10587,3369,36.6,"Tier 1: Pre-Approved LPPSA/Bank",431483
"LEAD-19154","Syed Aini #9154","+60140009155","Mont Kiara Pavilion",10698,3426,36.8,"Tier 1: Pre-Approved LPPSA/Bank",431671
"LEAD-19157","Azman Razif #9157","+60170009158","Subang Parksuites",10809,3483,37,"Tier 1: Pre-Approved LPPSA/Bank",431860
"LEAD-19160","Muhammad Lee #9160","+60120009161","Mont Kiara Pavilion",10920,3540,37.3,"Tier 1: Pre-Approved LPPSA/Bank",432048
"LEAD-19163","Wong Zulkifli #9163","+60150009164","Subang Parksuites",11031,3597,37.5,"Tier 1: Pre-Approved LPPSA/Bank",432236
"LEAD-19166","Mohd Rosli #9166","+60180009167","Mont Kiara Pavilion",11142,3654,37.7,"Tier 1: Pre-Approved LPPSA/Bank",432425
"LEAD-19169","Kevin Kumar #9169","+60130009170","Subang Parksuites",11253,3711,37.9,"Tier 1: Pre-Approved LPPSA/Bank",432613
"LEAD-19172","Razif Faizal #9172","+60160009173","Mont Kiara Pavilion",11364,3768,38.1,"Tier 1: Pre-Approved LPPSA/Bank",432802
"LEAD-19175","Chong Hassan #9175","+60190009176","Subang Parksuites",11475,3825,38.3,"Tier 1: Pre-Approved LPPSA/Bank",432990
"LEAD-19178","Hafiz Subramaniam #9178","+60140009179","Mont Kiara Pavilion",11586,3882,38.5,"Tier 1: Pre-Approved LPPSA/Bank",433178
"LEAD-19181","Ahmad Goh #9181","+60170009182","Subang Parksuites",11697,3939,38.7,"Tier 1: Pre-Approved LPPSA/Bank",433367
"LEAD-19184","Tan Hariz #9184","+60120009185","Mont Kiara Pavilion",11808,3996,38.9,"Tier 1: Pre-Approved LPPSA/Bank",433555
"LEAD-19187","Farhan Wei Lun #9187","+60150009188","Subang Parksuites",11919,4053,39.1,"Tier 1: Pre-Approved LPPSA/Bank",433744
"LEAD-19190","Jason Ibrahim #9190","+60180009191","Mont Kiara Pavilion",3530,4110,133.8,"Tier 4: High Risk DSR",0
"LEAD-19193","Amir Chen #9193","+60130009194","Subang Parksuites",3641,4167,131.5,"Tier 4: High Risk DSR",0
"LEAD-19196","Devi Nordin #9196","+60160009197","Mont Kiara Pavilion",3752,4224,129.4,"Tier 4: High Risk DSR",0
"LEAD-19199","Grace Osman #9199","+60190009200","Subang Parksuites",3863,4281,127.4,"Tier 4: High Risk DSR",0
"LEAD-19202","Nurul Aini #9202","+60140009203","Mont Kiara Pavilion",3974,4338,125.5,"Tier 4: High Risk DSR",0
"LEAD-19205","Santhi Razif #9205","+60170009206","Subang Parksuites",4085,4395,123.7,"Tier 4: High Risk DSR",0
"LEAD-19208","Sarah Lee #9208","+60120009209","Mont Kiara Pavilion",4196,4452,122,"Tier 4: High Risk DSR",0
"LEAD-19211","Siti Zulkifli #9211","+60150009212","Subang Parksuites",4307,1009,26.9,"Tier 3: Joint Loan Needed",247851
"LEAD-19214","Syed Rosli #9214","+60180009215","Mont Kiara Pavilion",4418,1066,27.7,"Tier 3: Joint Loan Needed",248039
"LEAD-19217","Azman Kumar #9217","+60130009218","Subang Parksuites",4529,1123,28.5,"Tier 2: Qualified Bank Loan",248228
"LEAD-19220","Muhammad Faizal #9220","+60160009221","Mont Kiara Pavilion",4640,1180,29.2,"Tier 2: Qualified Bank Loan",248416
"LEAD-19223","Wong Hassan #9223","+60190009224","Subang Parksuites",4751,1237,29.9,"Tier 2: Qualified Bank Loan",248604
"LEAD-19226","Mohd Subramaniam #9226","+60140009227","Mont Kiara Pavilion",4862,1294,30.6,"Tier 2: Qualified Bank Loan",248793
"LEAD-19229","Kevin Goh #9229","+60170009230","Subang Parksuites",4973,1351,31.2,"Tier 2: Qualified Bank Loan",248981
"LEAD-19232","Razif Hariz #9232","+60120009233","Mont Kiara Pavilion",5084,1408,31.8,"Tier 2: Qualified Bank Loan",249170
"LEAD-19235","Chong Wei Lun #9235","+60150009236","Subang Parksuites",5195,1465,32.4,"Tier 2: Qualified Bank Loan",249358
"LEAD-19238","Hafiz Ibrahim #9238","+60180009239","Mont Kiara Pavilion",5306,1522,33,"Tier 2: Qualified Bank Loan",249546
"LEAD-19241","Ahmad Chen #9241","+60130009242","Subang Parksuites",5417,1579,33.5,"Tier 2: Qualified Bank Loan",249735
"LEAD-19244","Tan Nordin #9244","+60160009245","Mont Kiara Pavilion",5528,1636,34,"Tier 2: Qualified Bank Loan",249923
"LEAD-19247","Farhan Osman #9247","+60190009248","Subang Parksuites",5639,1693,34.5,"Tier 2: Qualified Bank Loan",250112
"LEAD-19250","Jason Aini #9250","+60140009251","Mont Kiara Pavilion",5750,1750,35,"Tier 2: Qualified Bank Loan",250300
